scope,flag_type,river,year,date,flux_id,value,threshold,notes
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-06-21,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-06-21,56421544.771995015,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-06-22,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-06-22,51445066.7434326,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-06-23,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-06-23,49977039.30587386,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-06-24,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-06-24,49701224.72209187,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-06-25,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-06-25,48648556.398980364,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-06-26,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-06-26,50849303.8095336,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-06-27,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-06-27,53053980.71314071,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-06-28,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-06-28,52774045.85612185,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-06-29,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-06-29,51848984.0106232,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-06-30,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-06-30,48880853.61370108,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-07-01,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-07-01,45209045.1059895,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-07-02,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-07-02,41244234.07134394,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-07-03,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-07-03,39069617.42950036,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-07-04,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-07-04,40320186.08545637,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-07-05,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-07-05,38294784.94897651,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-07-06,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-07-06,36302962.33101165,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-07-07,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-07-07,34697321.558484145,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-07-08,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-07-08,32305526.042554487,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-07-09,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-07-09,30076358.4553509,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-07-10,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-07-10,29579157.033263266,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-07-11,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-07-11,31238061.497033045,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-07-12,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-07-12,31081122.49222117,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-07-13,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-07-13,33663922.697893135,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-07-14,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-07-14,34537786.09649449,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-07-15,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-07-15,34952846.4216435,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-07-16,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-07-16,34794785.44603142,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-07-17,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-07-17,33272950.14152086,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-07-18,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-07-18,31886900.473395456,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-07-19,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-07-19,30188911.47792913,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-07-20,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-07-20,29948948.33015658,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-07-21,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-07-21,29493529.57304581,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-07-22,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-07-22,29153830.031479232,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-07-23,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-07-23,28601815.93022044,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-07-24,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-07-24,33672834.99492675,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-07-25,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-07-25,34784586.37396765,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-07-26,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-07-26,36242152.5249244,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-07-27,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-07-27,36234879.75142195,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-07-28,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-07-28,37136375.73589918,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-07-29,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-07-29,37589031.994603015,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-07-30,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-07-30,36350342.38943154,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-07-31,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-07-31,34793449.4241864,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-08-01,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-08-01,33921654.22049084,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-08-02,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-08-02,32951017.724640854,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-08-03,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-08-03,31883752.932058845,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-08-04,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-08-04,29967562.096868318,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-08-05,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-08-05,29041751.31726509,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-08-06,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-08-06,27916236.157642186,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-08-07,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-08-07,27858307.68548524,19894652.439863592,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Lena,2022,2022-08-08,flux_production_candidate_r4_river_specific_q_and_season_linear_Lena_2022-08-08,27593695.176767606,19894652.439863592,Threshold is five times the river median daily flux.
